Credit_History,Loan_Status,LoanAmount_log,Gender_Female,Gender_Male,Married_No,Married_Yes,Dependents_0,Dependents_1,Dependents_2,Dependents_3+,Education_Graduate,Education_Not Graduate,Self_Employed_No,Self_Employed_Yes,Property_Area_Rural,Property_Area_Semiurban,Property_Area_Urban,Loan_ID,Total_Income,Total_Income_log,EMI,Balance_Income
1.0,1,5.429345628954441,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,LP002139,9083.0,9.114159813502214,0.6333333333333333,8449.666666666666
1.0,0,5.730099782973574,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,LP002140,12917.0,9.466299552232016,0.8555555555555555,12061.444444444445
1.0,1,4.553876891600541,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,LP002141,4749.0,8.465689348549121,0.2638888888888889,4485.111111111111
0.0,0,4.653960350157523,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,LP002142,5500.0,8.612503371220562,0.2916666666666667,5208.333333333333
1.0,1,4.867534450455582,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,LP002143,2928.0,7.982074875081202,0.3611111111111111,2566.8888888888887
1.0,1,4.7535901911063645,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,LP002144,3813.0,8.246171559857563,0.6444444444444445,3168.5555555555557
1.0,1,5.10594547390058,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,LP002149,11500.0,9.350102314351341,0.4583333333333333,11041.666666666666
1.0,0,4.204692619390966,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,LP002151,3875.0,8.262300941787448,0.18611111111111112,3688.8888888888887
0.0,0,4.605170185988092,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,LP002158,4666.0,8.448057452581375,0.20833333333333334,4457.666666666667
1.0,1,5.298317366548036,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,LP002160,8334.0,9.0280988119824,0.5555555555555556,7778.444444444444
1.0,0,4.394449154672439,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,LP002161,4723.0,8.460199469896118,0.225,4498.0
1.0,1,5.4638318050256105,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,LP002170,8667.0,9.067277989134345,0.6555555555555556,8011.444444444444
1.0,1,4.867534450455582,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,LP002175,7083.0,8.865452825753623,0.3611111111111111,6721.888888888889
1.0,1,4.553876891600541,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,LP002178,6046.0,8.707152175339404,0.31666666666666665,5729.333333333333
1.0,1,4.948759890378168,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,LP002180,6822.0,8.82790796297859,0.39166666666666666,6430.333333333333
1.0,0,4.890349128221754,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,LP002181,6216.0,8.734881892047483,0.36944444444444446,5846.555555555556
1.0,0,4.564348191467836,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,LP002187,2500.0,7.824046010856292,0.2,2300.0
0.0,0,4.820281565605037,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,LP002188,5124.0,8.541690663016626,0.34444444444444444,4779.555555555556
1.0,1,5.1647859739235145,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,LP002190,6325.0,8.752265313595721,0.4861111111111111,5838.888888888889
1.0,0,6.345636360828596,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,LP002191,24996.0,10.126471091048971,1.5833333333333333,23412.666666666668
1.0,1,4.007333185232471,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,LP002194,15759.0,9.665166909622071,0.1527777777777778,15606.222222222223
1.0,1,5.043425116919247,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,LP002197,5185.0,8.553525120663627,0.4305555555555556,4754.444444444444
1.0,1,5.940171252720432,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,LP002201,17196.0,9.752432077616172,1.2666666666666666,15929.333333333334
0.0,0,4.709530201312334,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,LP002205,5049.0,8.526945482858915,0.6166666666666667,4432.333333333333
1.0,1,4.700480365792417,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,LP002209,4223.0,8.348301054933943,0.3055555555555556,3917.4444444444443
1.0,1,4.787491742782046,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,LP002211,5740.0,8.655214489313613,0.6666666666666666,5073.333333333333
1.0,1,4.867534450455582,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,LP002219,13746.0,9.52850315168155,0.3611111111111111,13384.888888888889
1.0,1,4.867534450455582,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,LP002223,4310.0,8.368693183097793,0.3611111111111111,3948.8888888888887
1.0,0,4.262679877041316,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,LP002224,3069.0,8.029107054619736,0.14791666666666667,2921.0833333333335
1.0,1,4.867534450455582,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,LP002225,5391.0,8.592486175451668,0.3611111111111111,5029.888888888889
1.0,1,4.852030263919617,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,LP002226,5833.0,8.671286726753637,0.35555555555555557,5477.444444444444
1.0,1,5.69035945432406,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,LP002229,10173.0,9.227492430793749,0.8222222222222222,9350.777777777777
1.0,1,5.049856007249537,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,LP002231,6000.0,8.699514748210191,0.43333333333333335,5566.666666666667
1.0,1,4.852030263919617,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,LP002234,7167.0,8.877242435993919,0.35555555555555557,6811.444444444444
1.0,0,4.605170185988092,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,LP002236,4566.0,8.42639282708974,0.2777777777777778,4288.222222222223
1.0,1,4.727387818712341,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,LP002237,3667.0,8.207129168071326,0.6277777777777778,3039.222222222222
1.0,1,4.882801922586371,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,LP002239,3946.0,8.28045768658256,0.36666666666666664,3579.3333333333335
0.0,0,4.852030263919617,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,LP002243,6146.0,8.72355674269043,0.35555555555555557,5790.444444444444
1.0,1,4.912654885736052,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,LP002244,4750.0,8.465899897028686,0.37777777777777777,4372.222222222223
1.0,1,4.8283137373023015,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,LP002250,5488.0,8.610319169405722,0.3472222222222222,5140.777777777777
1.0,1,5.220355825078324,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,LP002255,9167.0,9.123365357961776,0.5138888888888888,8653.111111111111
1.0,1,5.616771097666572,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,LP002262,9504.0,9.159468041602427,0.7638888888888888,8740.111111111111
1.0,1,4.787491742782046,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,LP002263,4698.0,8.454892165218858,0.3333333333333333,4364.666666666667
1.0,1,4.727387818712341,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,LP002265,3618.0,8.193676665955241,0.6277777777777778,2990.222222222222
1.0,1,4.727387818712341,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,LP002266,4500.0,8.411832675758411,0.3138888888888889,4186.111111111111
1.0,1,4.90527477843843,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,LP002272,3760.0,8.23217423638394,0.375,3385.0
0.0,0,4.262679877041316,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,LP002277,3180.0,8.064636475774222,0.19722222222222222,2982.777777777778
1.0,1,4.553876891600541,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,LP002281,4492.0,8.410053315858335,0.2638888888888889,4228.111111111111
1.0,1,4.691347882229144,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,LP002284,5568.0,8.624791202014256,0.30277777777777776,5265.222222222223
0.0,0,4.634728988229636,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,LP002287,3300.0,8.101677747454572,0.2861111111111111,3013.8888888888887
0.0,0,3.80666248977032,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,LP002288,2889.0,7.968665700466235,0.25,2639.0
1.0,0,4.174387269895637,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,LP002296,2755.0,7.9211727215870145,0.21666666666666667,2538.3333333333335
1.0,1,4.634728988229636,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,LP002297,22500.0,10.021270588192511,0.2861111111111111,22213.88888888889
1.0,1,3.970291913552122,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,LP002300,1963.0,7.5822291942764615,0.14722222222222223,1815.7777777777778
1.0,0,5.267858159063328,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,LP002301,7441.0,8.914760527397261,0.5388888888888889,6902.111111111111
1.0,1,4.74493212836325,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,LP002305,4547.0,8.42222295382501,0.3194444444444444,4227.555555555556
1.0,1,4.74493212836325,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,LP002308,4567.0,8.426611813185,0.3194444444444444,4247.555555555556
1.0,1,4.189654742026425,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,LP002314,2213.0,7.70210434005105,0.18333333333333332,2029.6666666666667
0.0,0,5.0238805208462765,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,LP002315,8300.0,9.02401079378469,0.5066666666666667,7793.333333333333
0.0,0,5.886104031450156,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,LP002317,81000.0,11.302204433654575,1.0,80000.0
1.0,0,4.127134385045092,1,0,1,0,0,1,0,0,0,1,0,1,0,1,0,LP002318,3867.0,8.260234291607297,0.17222222222222222,3694.777777777778
1.0,1,5.075173815233827,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,LP002319,6256.0,8.741296282225147,0.4444444444444444,5811.555555555556
0.0,0,5.384495062789089,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,LP002328,6096.0,8.715388097366482,0.6055555555555555,5490.444444444444
1.0,1,4.700480365792417,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,LP002332,4286.0,8.363109176033522,0.3055555555555556,3980.4444444444443
0.0,0,5.181783550292085,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,LP002335,5386.0,8.591558273371545,0.49444444444444446,4891.555555555556
1.0,1,4.0943445622221,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,LP002337,2995.0,8.00469951054955,0.16666666666666666,2828.3333333333335
1.0,0,5.075173815233827,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,LP002341,2600.0,7.8632667240095735,0.4444444444444444,2155.5555555555557
1.0,0,5.476463551931511,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,LP002342,21600.0,9.980448593672257,0.6638888888888889,20936.11111111111
1.0,1,4.718498871295094,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,LP002345,3798.0,8.242229891372231,0.3111111111111111,3486.8888888888887
1.0,1,4.927253685157205,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,LP002347,4663.0,8.44741429680832,0.38333333333333336,4279.666666666667
1.0,1,4.927253685157205,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,LP002348,5829.0,8.67060073804555,0.38333333333333336,5445.666666666667
0.0,0,4.382026634673881,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,LP002357,2720.0,7.908387159290043,0.2222222222222222,2497.777777777778
1.0,1,4.605170185988092,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,LP002361,3539.0,8.171599480345463,0.2777777777777778,3261.222222222222
0.0,0,4.700480365792417,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,LP002362,8917.0,9.095714846134879,0.3055555555555556,8611.444444444445
1.0,1,4.564348191467836,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,LP002364,14880.0,9.607773308387083,0.26666666666666666,14613.333333333334
1.0,1,4.795790545596741,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,LP002366,6966.0,8.848796450925947,0.33611111111111114,6629.888888888889
1.0,0,4.394449154672439,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,LP002367,4606.0,8.43511508038063,0.225,4381.0
1.0,1,4.890349128221754,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,LP002368,5935.0,8.688622307043769,0.36944444444444446,5565.555555555556
1.0,1,4.465908118654584,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,LP002369,2936.12000084,7.984844261119869,0.24166666666666667,2694.4533341733336
1.0,1,4.0943445622221,0,1,1,0,1,0,0,0,0,1,1,0,0,0,1,LP002370,2717.0,7.907283609426348,0.3333333333333333,2383.6666666666665
1.0,1,5.010635294096256,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,LP002377,8624.0,9.06230429314878,0.4166666666666667,8207.333333333334
0.0,0,4.653960350157523,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,LP002379,6500.0,8.779557455883728,0.2916666666666667,6208.333333333333
1.0,1,6.003887067106539,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,LP002386,12876.0,9.463120392418698,1.125,11751.0
1.0,1,4.962844630259907,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,LP002387,4765.0,8.469052816088302,0.3972222222222222,4367.777777777777
1.0,1,4.605170185988092,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,LP002390,3750.0,8.229511118964457,0.2777777777777778,3472.222222222222
1.0,1,4.852030263919617,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,LP002393,10047.0,9.215029361462314,0.5333333333333333,9513.666666666666
1.0,1,3.912023005428146,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,LP002398,3777.0,8.236685322712457,0.1388888888888889,3638.1111111111113
1.0,1,4.852030263919617,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,LP002401,3338.0,8.11312710422178,0.35555555555555557,2982.4444444444443
0.0,0,5.231108616854587,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,LP002403,10416.0,9.251098364448351,0.5194444444444445,9896.555555555555
1.0,1,4.927253685157205,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,LP002407,7142.0,8.873748128154395,0.38333333333333336,6758.666666666667
1.0,1,5.231108616854587,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,LP002408,8724.0,9.07383312732152,0.5194444444444445,8204.555555555555
1.0,1,5.19295685089021,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,LP002409,9734.0,9.1833801903934,0.5,9234.0
1.0,1,4.997212273764115,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,LP002418,6700.0,8.809862805379057,0.4111111111111111,6288.888888888889
1.0,1,5.0238805208462765,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,LP002422,37719.0,10.537919225261291,0.4222222222222222,37296.77777777778
1.0,1,5.1647859739235145,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,LP002424,15666.0,9.659248037927183,0.5833333333333334,15082.666666666666
1.0,1,4.867534450455582,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,LP002429,4676.0,8.450198322591959,0.3611111111111111,4314.888888888889
1.0,1,4.700480365792417,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,LP002434,4652.0,8.445052513638554,0.3055555555555556,4346.444444444444
1.0,0,4.007333185232471,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,LP002435,4915.0,8.500047032581268,0.1527777777777778,4762.222222222223
0.0,0,5.010635294096256,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,LP002443,5050.0,8.527143522269405,0.4166666666666667,4633.333333333333
1.0,0,5.247024072160486,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,LP002444,4311.0,8.368925174747135,0.5277777777777778,3783.222222222222
0.0,0,4.8283137373023015,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,LP002446,3564.0,8.1786387885907,0.3472222222222222,3216.777777777778
1.0,1,4.0943445622221,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,LP002447,3414.0,8.135639903354386,0.2,3214.0
0.0,0,5.003946305945459,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,LP002448,5681.0,8.644882552557126,0.41388888888888886,5267.111111111111
0.0,1,4.499809670330265,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,LP002449,4949.0,8.506940814951886,0.5,4449.0
1.0,1,4.430816798843313,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,LP002453,7085.0,8.865735152124781,0.23333333333333334,6851.666666666667
1.0,1,4.564348191467836,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,LP002455,3859.0,8.258163361537619,0.26666666666666666,3592.3333333333335
1.0,1,4.770684624465665,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,LP002459,4301.0,8.366602832783736,0.3277777777777778,3973.222222222222
1.0,0,5.153291594497779,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,LP002467,6277.0,8.744647438317532,0.48055555555555557,5796.444444444444
1.0,1,4.912654885736052,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,LP002472,4354.0,8.378850241794492,0.37777777777777777,3976.222222222222
1.0,0,5.075173815233827,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,LP002473,8334.0,9.0280988119824,0.4444444444444444,7889.555555555556
1.0,1,5.075173815233827,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,LP002478,6166.0,8.726805608446096,0.4444444444444444,5721.555555555556
1.0,1,4.852030263919617,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,LP002484,7740.0,8.954156966583772,0.7111111111111111,7028.888888888889
1.0,1,5.030437921392435,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,LP002487,5203.0,8.556990661290303,0.425,4778.0
1.0,1,4.882801922586371,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,LP002489,5191.0,8.55468163582723,0.36666666666666664,4824.333333333333
0.0,0,4.584967478670572,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,LP002493,4166.0,8.334711621820917,0.2722222222222222,3893.777777777778
1.0,1,4.941642422609304,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,LP002494,6000.0,8.699514748210191,0.3888888888888889,5611.111111111111
0.0,0,4.248495242049359,0,1,0,1,0,0,0,1,0,1,1,0,0,0,1,LP002500,4611.0,8.436200032206706,0.3888888888888889,4222.111111111111
1.0,1,4.700480365792417,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,LP002501,16692.0,9.722684841711443,0.3055555555555556,16386.444444444445
1.0,1,4.584967478670572,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,LP002502,3127.0,8.047829357457841,0.2722222222222222,2854.777777777778
1.0,0,4.700480365792417,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,LP002505,6784.0,8.822322177471738,0.3055555555555556,6478.444444444444
1.0,1,5.087596335232384,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,LP002515,5529.0,8.617762246337932,0.45,5079.0
0.0,0,4.727387818712341,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,LP002517,4153.0,8.331586243630754,0.6277777777777778,3525.222222222222
1.0,1,4.605170185988092,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,LP002519,4691.0,8.453401058328458,0.2777777777777778,4413.222222222223
1.0,1,4.532599493153256,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,LP002522,2500.0,7.824046010856292,0.25833333333333336,2241.6666666666665
1.0,1,5.087596335232384,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,LP002524,10180.0,9.228180290104513,0.45,9730.0
1.0,1,5.010635294096256,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,LP002527,17539.0,9.772182251758139,0.4166666666666667,17122.333333333332
1.0,1,5.438079308923196,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,LP002529,8450.0,9.041921720351219,0.7666666666666667,7683.333333333333
0.0,0,4.882801922586371,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,LP002530,4745.0,8.464846711044029,0.36666666666666664,4378.333333333333
1.0,1,4.454347296253507,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,LP002531,18917.0,9.847816267665664,0.2388888888888889,18678.11111111111
1.0,0,4.852030263919617,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,LP002533,4550.0,8.422882511944996,0.35555555555555557,4194.444444444444
1.0,1,5.0369526024136295,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,LP002534,4350.0,8.37793112408273,0.42777777777777776,3922.222222222222
1.0,1,4.727387818712341,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,LP002536,3095.0,8.037543185118697,0.3138888888888889,2781.1111111111113
1.0,1,4.852030263919617,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,LP002537,5233.0,8.562740006372207,0.35555555555555557,4877.444444444444
1.0,1,5.455321115357702,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,LP002541,10833.0,9.290352309945568,0.65,10183.0
1.0,1,5.5053315359323625,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,LP002543,8333.0,9.027978814382207,0.6833333333333333,7649.666666666667
1.0,1,4.875197323201151,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,LP002544,4394.0,8.387995252944556,0.3638888888888889,4030.1111111111113
0.0,0,4.382026634673881,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,LP002545,3547.0,8.173857454773621,0.2222222222222222,3324.777777777778
1.0,0,6.214608098422191,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,LP002547,18333.0,9.816457993563025,1.3888888888888888,16944.11111111111
1.0,1,5.075173815233827,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,LP002555,6666.0,8.804775258867686,0.4444444444444444,6221.555555555556
1.0,0,4.31748811353631,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,LP002556,2435.0,7.79770203551669,0.20833333333333334,2226.6666666666665
1.0,1,4.564348191467836,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,LP002560,5484.0,8.609590040682205,0.26666666666666666,5217.333333333333
1.0,1,5.225746673713202,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,LP002562,6464.0,8.774003600200931,0.5166666666666667,5947.333333333333
1.0,1,4.700480365792417,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,LP002571,3691.0,8.213652703029998,0.3055555555555556,3385.4444444444443
1.0,1,5.41610040220442,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,LP002582,17263.0,9.756320761816548,0.625,16638.0
0.0,0,4.77912349311153,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,LP002585,5754.0,8.657650544111494,0.33055555555555555,5423.444444444444
1.0,1,4.653960350157523,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,LP002586,4239.0,8.352082671352637,1.25,2989.0
1.0,1,4.672828834461906,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,LP002587,4300.0,8.366370301681654,0.2972222222222222,4002.777777777778
1.0,1,4.709530201312334,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,LP002588,7482.0,8.920255414908091,9.25,-1768.0
1.0,1,4.553876891600541,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,LP002600,2895.0,7.970740390007095,0.2638888888888889,2631.1111111111113
0.0,0,5.342334251964811,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,LP002602,10699.0,9.277905558138606,0.5805555555555556,10118.444444444445
1.0,1,4.727387818712341,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,LP002603,4328.0,8.372860820526318,0.23541666666666666,4092.5833333333335
1.0,1,4.605170185988092,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,LP002606,3159.0,8.058010800802085,0.2777777777777778,2881.222222222222
1.0,1,5.337538079701318,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,LP002615,10489.0,9.258082367961604,0.5777777777777777,9911.222222222223
1.0,0,4.927253685157205,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,LP002618,9352.0,9.143345503151904,0.38333333333333336,8968.666666666666
1.0,1,4.820281565605037,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,LP002619,5297.0,8.574895901544526,0.41333333333333333,4883.666666666667
1.0,1,5.493061443340548,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,LP002622,7926.0,8.97790377375038,0.675,7251.0
1.0,1,6.173786103901937,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,LP002624,27500.0,10.221941283654663,1.3333333333333333,26166.666666666668
1.0,0,4.564348191467836,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,LP002625,3583.0,8.183955717304954,0.26666666666666666,3316.3333333333335
1.0,1,5.236441962829949,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,LP002626,5492.0,8.61104776688786,0.5222222222222223,4969.777777777777
1.0,1,3.688879454113936,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,LP002634,13262.0,9.492658081928813,0.1111111111111111,13150.888888888889
1.0,0,4.605170185988092,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,LP002637,4885.0,8.493924564476883,0.2777777777777778,4607.222222222223
1.0,1,5.521460917862246,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,LP002640,8069.0,8.995784837848506,0.6944444444444444,7374.555555555556
1.0,1,4.997212273764115,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,LP002643,5318.0,8.578852571802965,0.4111111111111111,4906.888888888889
1.0,0,4.248495242049359,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,LP002648,8796.0,9.082052351674651,0.3888888888888889,8407.111111111111
1.0,0,5.739792912179234,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,LP002652,9481.0,9.15704507491796,0.8638888888888889,8617.111111111111
1.0,1,5.010635294096256,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,LP002659,6894.0,8.83840674707681,0.4166666666666667,6477.333333333333
1.0,1,4.727387818712341,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,LP002670,3663.0,8.206037762778815,0.23541666666666666,3427.5833333333335
0.0,0,4.812184355372417,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,LP002682,4874.0,8.491670234185152,0.3416666666666667,4532.333333333333
1.0,0,5.220355825078324,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,LP002683,6598.0,8.794521851788527,0.5138888888888888,6084.111111111111
1.0,0,4.553876891600541,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,LP002684,3400.0,8.131530710604252,0.2638888888888889,3136.1111111111113
1.0,1,3.80666248977032,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,LP002689,3934.0,8.277411998949004,0.125,3809.0
1.0,1,4.007333185232471,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,LP002690,2500.0,7.824046010856292,0.1527777777777778,2347.222222222222
1.0,1,4.605170185988092,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,LP002692,7101.0,8.867990898182093,0.2777777777777778,6823.222222222223
1.0,1,6.173786103901937,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,LP002693,15114.0,9.623376745580666,1.3333333333333333,13780.666666666666
1.0,0,4.852030263919617,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0,LP002697,6767.0,8.819813136232225,0.35555555555555557,6411.444444444444
1.0,1,5.991464547107982,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,LP002699,17500.0,9.769956159911606,1.1111111111111112,16388.88888888889
